newbery	0	86.724	55231
nevala	0	86.724	55232
neuweg	0	86.724	55233
neuhoff	0	86.725	55234
neuhauser	0	86.725	55235
neubecker	0	86.725	55236
nettik	0	86.725	55237
netters	0	86.725	55238
nestingen	0	86.725	55239
nesspor	0	86.725	55240
nerad	0	86.726	55241
nenez	0	86.726	55242
neldon	0	86.726	55243
neizer	0	86.726	55244
neives	0	86.726	55245
neils	0	86.726	55246
neiger	0	86.726	55247
neidich	0	86.727	55248
neibert	0	86.727	55249
negroni	0	86.727	55250
neemann	0	86.727	55251
needle	0	86.727	55252
neeb	0	86.727	55253
nedry	0	86.727	55254
nedley	0	86.728	55255
neas	0	86.728	55256
naze	0	86.728	55257
nazaroff	0	86.728	55258
nayes	0	86.728	55259
nayar	0	86.728	55260
nattress	0	86.728	55261
natonabah	0	86.729	55262
nassr	0	86.729	55263
nasseri	0	86.729	55264
nassef	0	86.729	55265
naso	0	86.729	55266
narkier	0	86.729	55267
naret	0	86.729	55268
nardini	0	86.73	55269
nardecchia	0	86.73	55270
naragon	0	86.73	55271
naputi	0	86.73	55272
napierala	0	86.73	55273
nanny	0	86.73	55274
nanke	0	86.73	55275
namdar	0	86.731	55276
naji	0	86.731	55277
naidoo	0	86.731	55278
nahm	0	86.731	55279
nahas	0	86.731	55280
nagelschmidt	0	86.731	55281
naes	0	86.731	55282
naegeli	0	86.732	55283
nacol	0	86.732	55284
naclerio	0	86.732	55285
nachor	0	86.732	55286
nabozny	0	86.732	55287
nabarrete	0	86.732	55288
nab	0	86.732	55289
myrlie	0	86.733	55290
mykins	0	86.733	55291
muzio	0	86.733	55292
mutolo	0	86.733	55293
muta	0	86.733	55294
mustoe	0	86.733	55295
muster	0	86.733	55296
muske	0	86.734	55297
muschamp	0	86.734	55298
muscarello	0	86.734	55299
musacchio	0	86.734	55300
murzycki	0	86.734	55301
murrufo	0	86.734	55302
murnan	0	86.734	55303
muraski	0	86.735	55304
murany	0	86.735	55305
murano	0	86.735	55306
munzer	0	86.735	55307
munis	0	86.735	55308
munion	0	86.735	55309
mumby	0	86.735	55310
mumbower	0	86.736	55311
mulrain	0	86.736	55312
mullinex	0	86.736	55313
mullineaux	0	86.736	55314
mullennix	0	86.736	55315
mullahey	0	86.736	55316
mukhtar	0	86.736	55317
muina	0	86.737	55318
muha	0	86.737	55319
muehlman	0	86.737	55320
muccigrosso	0	86.737	55321
mrozoski	0	86.737	55322
mozier	0	86.737	55323
mow	0	86.737	55324
mova	0	86.738	55325
moustafa	0	86.738	55326
mousser	0	86.738	55327
mouse	0	86.738	55328
mousa	0	86.738	55329
mouritsen	0	86.738	55330
mourad	0	86.738	55331
mottet	0	86.739	55332
motten	0	86.739	55333
motamedi	0	86.739	55334
mostowy	0	86.739	55335
mostafavi	0	86.739	55336
mosiman	0	86.739	55337
moscone	0	86.739	55338
moscicki	0	86.74	55339
mosbrucker	0	86.74	55340
morva	0	86.74	55341
mortinez	0	86.74	55342
mortel	0	86.74	55343
morsey	0	86.74	55344
morrin	0	86.74	55345
morren	0	86.741	55346
morosco	0	86.741	55347
morledge	0	86.741	55348
morla	0	86.741	55349
morisky	0	86.741	55350
morishita	0	86.741	55351
morisey	0	86.741	55352
morgia	0	86.742	55353
moretta	0	86.742	55354
morera	0	86.742	55355
morenz	0	86.742	55356
mordue	0	86.742	55357
mordhorst	0	86.742	55358
mordaunt	0	86.742	55359
morber	0	86.743	55360
morawa	0	86.743	55361
moravick	0	86.743	55362
morarity	0	86.743	55363
mooty	0	86.743	55364
mooser	0	86.743	55365
moock	0	86.743	55366
moochler	0	86.744	55367
montoure	0	86.744	55368
montooth	0	86.744	55369
montonez	0	86.744	55370
montierth	0	86.744	55371
monticello	0	86.744	55372
monteverde	0	86.744	55373
monterrano	0	86.745	55374
montella	0	86.745	55375
montecillo	0	86.745	55376
monsrud	0	86.745	55377
monsma	0	86.745	55378
monserrat	0	86.745	55379
monrreal	0	86.745	55380
monro	0	86.746	55381
monetti	0	86.746	55382
mondok	0	86.746	55383
mondella	0	86.746	55384
moncion	0	86.746	55385
monaldi	0	86.746	55386
moltz	0	86.746	55387
molon	0	86.747	55388
mollicone	0	86.747	55389
molle	0	86.747	55390
moliterno	0	86.747	55391
molinere	0	86.747	55392
molinary	0	86.747	55393
molesworth	0	86.747	55394
moh	0	86.748	55395
mogush	0	86.748	55396
mogren	0	86.748	55397
moellers	0	86.748	55398
moeck	0	86.748	55399
modert	0	86.748	55400
mockbee	0	86.748	55401
mocher	0	86.749	55402
mochel	0	86.749	55403
moc	0	86.749	55404
moberley	0	86.749	55405
moan	0	86.749	55406
moallankamp	0	86.749	55407
miyose	0	86.749	55408
miyata	0	86.75	55409
miyashita	0	86.75	55410
miyagi	0	86.75	55411
mitsuda	0	86.75	55412
misumi	0	86.75	55413
missel	0	86.75	55414
miskelly	0	86.75	55415
misiaszek	0	86.751	55416
mirzadeh	0	86.751	55417
mirto	0	86.751	55418
mirsch	0	86.751	55419
mirles	0	86.751	55420
miolen	0	86.751	55421
minzel	0	86.751	55422
minutillo	0	86.752	55423
minugh	0	86.752	55424
mintzer	0	86.752	55425
minskey	0	86.752	55426
minnaert	0	86.752	55427
minkoff	0	86.752	55428
miniard	0	86.753	55429
mingledorff	0	86.753	55430
minas	0	86.753	55431
minaai	0	86.753	55432
milly	0	86.753	55433
millinor	0	86.753	55434
millie	0	86.753	55435
millerd	0	86.754	55436
millea	0	86.754	55437
milkey	0	86.754	55438
milham	0	86.754	55439
milfeld	0	86.754	55440
mileham	0	86.754	55441
milas	0	86.754	55442
milar	0	86.755	55443
milak	0	86.755	55444
mikulski	0	86.755	55445
mihara	0	86.755	55446
mihalek	0	86.755	55447
mihalchik	0	86.755	55448
mihal	0	86.755	55449
mignot	0	86.756	55450
mignano	0	86.756	55451
mighty	0	86.756	55452
miesse	0	86.756	55453
mierzwinski	0	86.756	55454
micthell	0	86.756	55455
mickus	0	86.756	55456
mickolick	0	86.757	55457
mickiewicz	0	86.757	55458
michlin	0	86.757	55459
michelena	0	86.757	55460
micha	0	86.757	55461
miccio	0	86.757	55462
micari	0	86.757	55463
mezzatesta	0	86.758	55464
mewbourn	0	86.758	55465
meuse	0	86.758	55466
meurin	0	86.758	55467
metzker	0	86.758	55468
mettling	0	86.758	55469
metting	0	86.758	55470
metters	0	86.759	55471
metropoulos	0	86.759	55472
metevia	0	86.759	55473
mesteth	0	86.759	55474
mesko	0	86.759	55475
mesi	0	86.759	55476
meserole	0	86.759	55477
mervyn	0	86.76	55478
mernin	0	86.76	55479
mermelstein	0	86.76	55480
merling	0	86.76	55481
merli	0	86.76	55482
merkowitz	0	86.76	55483
merklin	0	86.76	55484
merkerson	0	86.761	55485
merica	0	86.761	55486
merendino	0	86.761	55487
mercury	0	86.761	55488
meray	0	86.761	55489
meranto	0	86.761	55490
merancio	0	86.761	55491
mensik	0	86.762	55492
mense	0	86.762	55493
menoni	0	86.762	55494
mennie	0	86.762	55495
mengsteab	0	86.762	55496
menes	0	86.762	55497
mend	0	86.762	55498
mency	0	86.763	55499
memolo	0	86.763	55500
meltz	0	86.763	55501
meling	0	86.763	55502
melen	0	86.763	55503
melcer	0	86.763	55504
melamed	0	86.763	55505
mekee	0	86.764	55506
meiste	0	86.764	55507
meise	0	86.764	55508
meinhard	0	86.764	55509
meierotto	0	86.764	55510
mehok	0	86.764	55511
meharg	0	86.764	55512
meginnes	0	86.765	55513
meenach	0	86.765	55514
medicus	0	86.765	55515
mediano	0	86.765	55516
media	0	86.765	55517
medell	0	86.765	55518
mede	0	86.765	55519
meddaugh	0	86.766	55520
meconi	0	86.766	55521
mech	0	86.766	55522
mearse	0	86.766	55523
meardon	0	86.766	55524
mealor	0	86.766	55525
meadville	0	86.766	55526
meachen	0	86.767	55527
mcvicar	0	86.767	55528
mcsparin	0	86.767	55529
mcrorie	0	86.767	55530
mcrobbie	0	86.767	55531
mcoy	0	86.767	55532
mcowen	0	86.767	55533
mcnorton	0	86.768	55534
mcnertney	0	86.768	55535
mcnamer	0	86.768	55536
mcnail	0	86.768	55537
mcmanamon	0	86.768	55538
mcmain	0	86.768	55539
mclyman	0	86.768	55540
mcleland	0	86.769	55541
mckirgan	0	86.769	55542
mckew	0	86.769	55543
mckevitt	0	86.769	55544
mckercher	0	86.769	55545
mckensie	0	86.769	55546
mckeegan	0	86.769	55547
mckeane	0	86.77	55548
mckahan	0	86.77	55549
mcinture	0	86.77	55550
mcindoe	0	86.77	55551
mcilvenny	0	86.77	55552
mcillwain	0	86.77	55553
mciff	0	86.77	55554
mcgwin	0	86.771	55555
mcguff	0	86.771	55556
mcgrotty	0	86.771	55557
mcgrone	0	86.771	55558
mcgrant	0	86.771	55559
mcgoogan	0	86.771	55560
mcglon	0	86.771	55561
mcgloin	0	86.772	55562
mcgiveron	0	86.772	55563
mcghehey	0	86.772	55564
mcghay	0	86.772	55565
mcgavin	0	86.772	55566
mcgahen	0	86.772	55567
mcfann	0	86.772	55568
mcelwaine	0	86.773	55569
mcelduff	0	86.773	55570
mceachron	0	86.773	55571
mcdilda	0	86.773	55572
mcdermid	0	86.773	55573
mcdannold	0	86.773	55574
mcdale	0	86.773	55575
mcculough	0	86.774	55576
mccuien	0	86.774	55577
mccrumb	0	86.774	55578
mccrorey	0	86.774	55579
mccreless	0	86.774	55580
mccravy	0	86.774	55581
mccourtney	0	86.774	55582
mccorrison	0	86.775	55583
mccorkell	0	86.775	55584
mccorey	0	86.775	55585
mcconney	0	86.775	55586
mcconnaughhay	0	86.775	55587
mccollester	0	86.775	55588
mcclurkan	0	86.775	55589
mccluer	0	86.776	55590
mccloudy	0	86.776	55591
mcclenaghan	0	86.776	55592
mcclave	0	86.776	55593
mcclarnon	0	86.776	55594
mcclarin	0	86.776	55595
mcclaney	0	86.776	55596
mcclanan	0	86.777	55597
mcclair	0	86.777	55598
mcchristion	0	86.777	55599
mccaskell	0	86.777	55600
mccartha	0	86.777	55601
mccarl	0	86.777	55602
mccamant	0	86.777	55603
mccalmont	0	86.778	55604
mccalman	0	86.778	55605
mccaine	0	86.778	55606
mccahill	0	86.778	55607
mccague	0	86.778	55608
mcbrown	0	86.778	55609
mcanany	0	86.778	55610
mcalvain	0	86.779	55611
mazzurco	0	86.779	55612
mazuc	0	86.779	55613
mazo	0	86.779	55614
mazingo	0	86.779	55615
mawhorter	0	86.779	55616
mavro	0	86.779	55617
mavraganis	0	86.78	55618
mautner	0	86.78	55619
mautino	0	86.78	55620
mauceli	0	86.78	55621
matzinger	0	86.78	55622
maturi	0	86.78	55623
matturro	0	86.78	55624
mattlin	0	86.781	55625
mattheis	0	86.781	55626
matsuoka	0	86.781	55627
matsuki	0	86.781	55628
matro	0	86.781	55629
matlack	0	86.781	55630
matice	0	86.781	55631
mathson	0	86.782	55632
matheu	0	86.782	55633
mathenia	0	86.782	55634
math	0	86.782	55635
matejka	0	86.782	55636
mateja	0	86.782	55637
matanane	0	86.782	55638
masztal	0	86.783	55639
mastropaolo	0	86.783	55640
mastromarino	0	86.783	55641
mastrolia	0	86.783	55642
mastel	0	86.783	55643
massy	0	86.783	55644
massoud	0	86.783	55645
massimino	0	86.784	55646
maslanka	0	86.784	55647
masini	0	86.784	55648
mascioli	0	86.784	55649
marzec	0	86.784	55650
marvier	0	86.784	55651
maruyama	0	86.784	55652
marusarz	0	86.785	55653
marum	0	86.785	55654
martorella	0	86.785	55655
martire	0	86.785	55656
martinkus	0	86.785	55657
martinas	0	86.785	55658
martiez	0	86.785	55659
marthe	0	86.786	55660
marteney	0	86.786	55661
marschall	0	86.786	55662
marruffo	0	86.786	55663
marrazzo	0	86.786	55664
marples	0	86.786	55665
marohl	0	86.786	55666
marn	0	86.787	55667
marlborough	0	86.787	55668
markunas	0	86.787	55669
marki	0	86.787	55670
marjan	0	86.787	55671
maritnez	0	86.787	55672
marinkovic	0	86.787	55673
marineau	0	86.788	55674
margaitis	0	86.788	55675
marentis	0	86.788	55676
mare	0	86.788	55677
marcou	0	86.788	55678
marciel	0	86.788	55679
marci	0	86.788	55680
marchiori	0	86.789	55681
marchello	0	86.789	55682
marchell	0	86.789	55683
marcelle	0	86.789	55684
marcelin	0	86.789	55685
marales	0	86.789	55686
mapel	0	86.789	55687
manzanarez	0	86.79	55688
mantilia	0	86.79	55689
mansmith	0	86.79	55690
manon	0	86.79	55691
mannschreck	0	86.79	55692
mannick	0	86.79	55693
mankiewicz	0	86.79	55694
mankel	0	86.791	55695
manila	0	86.791	55696
manifold	0	86.791	55697
manha	0	86.791	55698
mangrich	0	86.791	55699
mangiapane	0	86.791	55700
mangiamele	0	86.791	55701
manera	0	86.792	55702
mandes	0	86.792	55703
mandella	0	86.792	55704
mandelik	0	86.792	55705
mandaloniz	0	86.792	55706
mand	0	86.792	55707
mancusi	0	86.792	55708
mancine	0	86.793	55709
mana	0	86.793	55710
mamula	0	86.793	55711
mammoccio	0	86.793	55712
malzhan	0	86.793	55713
malzahn	0	86.793	55714
malsom	0	86.793	55715
maloon	0	86.794	55716
malnar	0	86.794	55717
mallone	0	86.794	55718
mallinson	0	86.794	55719
mallie	0	86.794	55720
mallek	0	86.794	55721
malle	0	86.794	55722
malinoski	0	86.795	55723
malinconico	0	86.795	55724
malicoat	0	86.795	55725
malicdem	0	86.795	55726
malhi	0	86.795	55727
malfatti	0	86.795	55728
malandrino	0	86.795	55729
malamud	0	86.796	55730
malakowsky	0	86.796	55731
makovec	0	86.796	55732
makey	0	86.796	55733
majercik	0	86.796	55734
majer	0	86.796	55735
majamay	0	86.796	55736
maisenbacher	0	86.797	55737
mainey	0	86.797	55738
mailey	0	86.797	55739
mailander	0	86.797	55740
mahuna	0	86.797	55741
mahomes	0	86.797	55742
mahoe	0	86.797	55743
mahnken	0	86.798	55744
maheras	0	86.798	55745
mahaxay	0	86.798	55746
mahana	0	86.798	55747
maham	0	86.798	55748
magnia	0	86.798	55749
magni	0	86.798	55750
magnanti	0	86.799	55751
magliano	0	86.799	55752
magliacane	0	86.799	55753
maglaughlin	0	86.799	55754
magistrale	0	86.799	55755
magierski	0	86.799	55756
maggini	0	86.799	55757
magano	0	86.8	55758
mafnas	0	86.8	55759
madren	0	86.8	55760
mador	0	86.8	55761
maderios	0	86.8	55762
madena	0	86.8	55763
maddron	0	86.8	55764
madan	0	86.801	55765
madalinski	0	86.801	55766
macmanus	0	86.801	55767
maclead	0	86.801	55768
mackowski	0	86.801	55769
mackinaw	0	86.801	55770
mackessy	0	86.801	55771
mackerl	0	86.802	55772
macker	0	86.802	55773
macivor	0	86.802	55774
machold	0	86.802	55775
machain	0	86.802	55776
macedonio	0	86.802	55777
macdiarmid	0	86.802	55778
macchiaroli	0	86.803	55779
macbean	0	86.803	55780
macayan	0	86.803	55781
macari	0	86.803	55782
mabin	0	86.803	55783
mabel	0	86.803	55784
lyter	0	86.803	55785
lyster	0	86.804	55786
lysne	0	86.804	55787
lynskey	0	86.804	55788
lyness	0	86.804	55789
lyndaker	0	86.804	55790
lymaster	0	86.804	55791
lykke	0	86.804	55792
lyell	0	86.805	55793
luxmore	0	86.805	55794
luttmer	0	86.805	55795
lutgen	0	86.805	55796
lusignan	0	86.805	55797
lupold	0	86.805	55798
lungstrom	0	86.805	55799
lunford	0	86.806	55800
lundeby	0	86.806	55801
lumbard	0	86.806	55802
lule	0	86.806	55803
lukaskiewicz	0	86.806	55804
luinstra	0	86.806	55805
luevand	0	86.806	55806
luer	0	86.807	55807
lueking	0	86.807	55808
luehrs	0	86.807	55809
luecking	0	86.807	55810
ludvigson	0	86.807	55811
ludgood	0	86.807	55812
lucich	0	86.807	55813
luchetti	0	86.808	55814
lubman	0	86.808	55815
lubic	0	86.808	55816
lozito	0	86.808	55817
lowhorn	0	86.808	55818
lowd	0	86.808	55819
loverich	0	86.808	55820
loveman	0	86.809	55821
lovas	0	86.809	55822
lovaas	0	86.809	55823
louvier	0	86.809	55824
louthen	0	86.809	55825
loury	0	86.809	55826
loukanis	0	86.809	55827
loughner	0	86.81	55828
loughnane	0	86.81	55829
louato	0	86.81	55830
lotshaw	0	86.81	55831
lother	0	86.81	55832
lothamer	0	86.81	55833
loter	0	86.81	55834
losinski	0	86.811	55835
losinger	0	86.811	55836
loshek	0	86.811	55837
losecco	0	86.811	55838
lortie	0	86.811	55839
lorin	0	86.811	55840
lorent	0	86.811	55841
lorello	0	86.812	55842
loras	0	86.812	55843
lorah	0	86.812	55844
lopau	0	86.812	55845
loosen	0	86.812	55846
lontz	0	86.812	55847
longpre	0	86.812	55848
longie	0	86.813	55849
loncaric	0	86.813	55850
lombrana	0	86.813	55851
lomba	0	86.813	55852
lohrey	0	86.813	55853
lohoff	0	86.813	55854
logghe	0	86.813	55855
loges	0	86.814	55856
lofstead	0	86.814	55857
lofft	0	86.814	55858
loertscher	0	86.814	55859
loeper	0	86.814	55860
loeblein	0	86.814	55861
lodato	0	86.814	55862
lochen	0	86.815	55863
lobbins	0	86.815	55864
lobban	0	86.815	55865
lizarrago	0	86.815	55866
livigni	0	86.815	55867
livernash	0	86.815	55868
liukko	0	86.815	55869
littich	0	86.816	55870
litterer	0	86.816	55871
littau	0	86.816	55872
litchmore	0	86.816	55873
lisy	0	86.816	55874
lissy	0	86.816	55875
lishman	0	86.816	55876
lischak	0	86.817	55877
lirag	0	86.817	55878
liptow	0	86.817	55879
lins	0	86.817	55880
linkhart	0	86.817	55881
linkert	0	86.817	55882
lingren	0	86.817	55883
lingelbach	0	86.818	55884
lingel	0	86.818	55885
lingad	0	86.818	55886
linet	0	86.818	55887
linegar	0	86.818	55888
linebrink	0	86.818	55889
lindroth	0	86.818	55890
lindeland	0	86.819	55891
lindboe	0	86.819	55892
linardi	0	86.819	55893
linard	0	86.819	55894
ligman	0	86.819	55895
liggans	0	86.819	55896
lifland	0	86.819	55897
liff	0	86.82	55898
lieuallen	0	86.82	55899
liesveld	0	86.82	55900
liess	0	86.82	55901
lienhard	0	86.82	55902
liehr	0	86.82	55903
liedy	0	86.82	55904
liedke	0	86.821	55905
liebau	0	86.821	55906
lidtke	0	86.821	55907
lidstrom	0	86.821	55908
licano	0	86.821	55909
libra	0	86.821	55910
leys	0	86.821	55911
leymeister	0	86.822	55912
lewerke	0	86.822	55913
lewand	0	86.822	55914
levoci	0	86.822	55915
leviton	0	86.822	55916
levien	0	86.822	55917
leveston	0	86.822	55918
leverenz	0	86.823	55919
levere	0	86.823	55920
levangie	0	86.823	55921
leuy	0	86.823	55922
leukuma	0	86.823	55923
lettman	0	86.823	55924
letran	0	86.823	55925
letlow	0	86.824	55926
lethco	0	86.824	55927
letersky	0	86.824	55928
lestronge	0	86.824	55929
lesso	0	86.824	55930
lessey	0	86.824	55931
leshem	0	86.824	55932
lerud	0	86.825	55933
leps	0	86.825	55934
leonesio	0	86.825	55935
leones	0	86.825	55936
lento	0	86.825	55937
lente	0	86.825	55938
lennertz	0	86.825	55939
lenior	0	86.826	55940
lenhard	0	86.826	55941
lenfest	0	86.826	55942
lene	0	86.826	55943
lendrum	0	86.826	55944
lempicki	0	86.826	55945
lemonier	0	86.826	55946
lemle	0	86.827	55947
lemkau	0	86.827	55948
lemings	0	86.827	55949
lem	0	86.827	55950
lelli	0	86.827	55951
lekas	0	86.827	55952
leitten	0	86.827	55953
leitheiser	0	86.828	55954
leino	0	86.828	55955
leiner	0	86.828	55956
leinenbach	0	86.828	55957
leidy	0	86.828	55958
leidich	0	86.828	55959
leid	0	86.828	55960
leich	0	86.829	55961
lehnhoff	0	86.829	55962
leh	0	86.829	55963
legum	0	86.829	55964
legoullon	0	86.829	55965
legeyt	0	86.829	55966
legalley	0	86.829	55967
legace	0	86.83	55968
lefton	0	86.83	55969
lefthand	0	86.83	55970
leforge	0	86.83	55971
lefore	0	86.83	55972
lefleur	0	86.83	55973
leerar	0	86.83	55974
leef	0	86.831	55975
leed	0	86.831	55976
ledl	0	86.831	55977
leddon	0	86.831	55978
ledain	0	86.831	55979
leckie	0	86.831	55980
lecates	0	86.831	55981
lebeouf	0	86.832	55982
leben	0	86.832	55983
lebeck	0	86.832	55984
lebeaux	0	86.832	55985
leban	0	86.832	55986
leaverton	0	86.832	55987
learman	0	86.832	55988
leardi	0	86.833	55989
leamy	0	86.833	55990
lazare	0	86.833	55991
lazarczyk	0	86.833	55992
layssard	0	86.833	55993
layson	0	86.833	55994
layhew	0	86.833	55995
layel	0	86.834	55996
laychock	0	86.834	55997
lawernce	0	86.834	55998
lavzon	0	86.834	55999
lavalla	0	86.834	56000
lauterborn	0	86.834	56001
laut	0	86.834	56002
lauseng	0	86.835	56003
lausen	0	86.835	56004
laurino	0	86.835	56005
lauri	0	86.835	56006
laurenzano	0	86.835	56007
laurenza	0	86.835	56008
laundry	0	86.835	56009
laumbach	0	86.836	56010
lauinger	0	86.836	56011
lauenroth	0	86.836	56012
latzke	0	86.836	56013
latulipe	0	86.836	56014
lattig	0	86.836	56015
latronica	0	86.836	56016
latouf	0	86.837	56017
latko	0	86.837	56018
latiker	0	86.837	56019
lathern	0	86.837	56020
laterza	0	86.837	56021
latchaw	0	86.837	56022
lataquin	0	86.837	56023
lasure	0	86.838	56024
lashomb	0	86.838	56025
lasell	0	86.838	56026
lasasso	0	86.838	56027
lartey	0	86.838	56028
larriva	0	86.838	56029
laro	0	86.838	56030
lardner	0	86.839	56031
lardieri	0	86.839	56032
laprarie	0	86.839	56033
lapping	0	86.839	56034
lapitan	0	86.839	56035
lapeyrolerie	0	86.839	56036
lapar	0	86.839	56037
lanzetta	0	86.84	56038
lantis	0	86.84	56039
lanka	0	86.84	56040
lani	0	86.84	56041
langshaw	0	86.84	56042
langmyer	0	86.84	56043
langin	0	86.84	56044
langerman	0	86.841	56045
langeland	0	86.841	56046
langbein	0	86.841	56047
landro	0	86.841	56048
landrian	0	86.841	56049
landmesser	0	86.841	56050
landmann	0	86.841	56051
landfair	0	86.842	56052
landesberg	0	86.842	56053
lanciotti	0	86.842	56054
lamprey	0	86.842	56055
lampey	0	86.842	56056
lamos	0	86.842	56057
lamora	0	86.842	56058
lamoine	0	86.843	56059
lamfers	0	86.843	56060
lambka	0	86.843	56061
lamance	0	86.843	56062
lamana	0	86.843	56063
laliotis	0	86.843	56064
lajza	0	86.843	56065
lajaunie	0	86.844	56066
lainson	0	86.844	56067
laher	0	86.844	56068
lahar	0	86.844	56069
lagrotta	0	86.844	56070
lagrant	0	86.844	56071
lagraize	0	86.844	56072
lagnese	0	86.845	56073
lafrazia	0	86.845	56074
lafountaine	0	86.845	56075
laflin	0	86.845	56076
lafaso	0	86.845	56077
lafarga	0	86.845	56078
ladage	0	86.846	56079
lacsamana	0	86.846	56080
lacrosse	0	86.846	56081
lacrone	0	86.846	56082
lachowski	0	86.846	56083
labruyere	0	86.846	56084
labrake	0	86.846	56085
labossiere	0	86.847	56086
laba	0	86.847	56087
laack	0	86.847	56088
kyzar	0	86.847	56089
kynard	0	86.847	56090
kwek	0	86.847	56091
kuzmin	0	86.847	56092
kuttner	0	86.848	56093
kusiak	0	86.848	56094
kuser	0	86.848	56095
kuse	0	86.848	56096
kurtzer	0	86.848	56097
kurtzeborn	0	86.848	56098
kurpinski	0	86.848	56099
kurohara	0	86.849	56100
kuroda	0	86.849	56101
kurnik	0	86.849	56102
kurihara	0	86.849	56103
kurdziel	0	86.849	56104
kurban	0	86.849	56105
kuras	0	86.849	56106
kupper	0	86.85	56107
kupferer	0	86.85	56108
kupec	0	86.85	56109
kunzelman	0	86.85	56110
kunkler	0	86.85	56111
kunin	0	86.85	56112
kunesh	0	86.85	56113
kumro	0	86.851	56114
kumpf	0	86.851	56115
kulon	0	86.851	56116
kulka	0	86.851	56117
kukucka	0	86.851	56118
kuk	0	86.851	56119
kuhse	0	86.851	56120
kuhls	0	86.852	56121
kuhlo	0	86.852	56122
kuhar	0	86.852	56123
kuerbitz	0	86.852	56124
kuenzi	0	86.852	56125
kuehneman	0	86.852	56126
kudron	0	86.852	56127
kuczenski	0	86.853	56128
kuchle	0	86.853	56129
kuchenmeister	0	86.853	56130
kuchenbecker	0	86.853	56131
kucan	0	86.853	56132
kubu	0	86.853	56133
kubsch	0	86.853	56134
kubiszewski	0	86.854	56135
kubish	0	86.854	56136
kubicz	0	86.854	56137
kubick	0	86.854	56138
kubaska	0	86.854	56139
kuarez	0	86.854	56140
ksiazek	0	86.854	56141
kshywonis	0	86.855	56142
krzykowski	0	86.855	56143
krzak	0	86.855	56144
krysl	0	86.855	56145
kruzewski	0	86.855	56146
kruzan	0	86.855	56147
krumrine	0	86.855	56148
krumins	0	86.856	56149
krucker	0	86.856	56150
kroupa	0	86.856	56151
krough	0	86.856	56152
krotz	0	86.856	56153
kronstedt	0	86.856	56154
kromrey	0	86.856	56155
krogstad	0	86.857	56156
krogmann	0	86.857	56157
kroeze	0	86.857	56158
kroetz	0	86.857	56159
kroc	0	86.857	56160
kristianson	0	86.857	56161
kristen	0	86.857	56162
kriser	0	86.858	56163
krips	0	86.858	56164
kringas	0	86.858	56165
kriete	0	86.858	56166
kreuter	0	86.858	56167
kretschmann	0	86.858	56168
kresha	0	86.858	56169
kreidel	0	86.859	56170
kregger	0	86.859	56171
kreatsoulas	0	86.859	56172
kratochwil	0	86.859	56173
krasovec	0	86.859	56174
krase	0	86.859	56175
krapf	0	86.859	56176
kranawetter	0	86.86	56177
krajnik	0	86.86	56178
kozubal	0	86.86	56179
koyanagi	0	86.86	56180
kowalkowski	0	86.86	56181
kovarovic	0	86.86	56182
kovalcin	0	86.86	56183
kou	0	86.861	56184
kotzen	0	86.861	56185
kotnik	0	86.861	56186
kostelecky	0	86.861	56187
kostek	0	86.861	56188
kostecki	0	86.861	56189
kostal	0	86.861	56190
kosse	0	86.862	56191
koslowski	0	86.862	56192
koskie	0	86.862	56193
kosicki	0	86.862	56194
koshar	0	86.862	56195
kosek	0	86.862	56196
kortright	0	86.862	56197
korpal	0	86.863	56198
kornhauser	0	86.863	56199
kormos	0	86.863	56200
korinek	0	86.863	56201
korgie	0	86.863	56202
kordsmeier	0	86.863	56203
kordish	0	86.863	56204
koral	0	86.864	56205
kops	0	86.864	56206
kopps	0	86.864	56207
kopperud	0	86.864	56208
koppang	0	86.864	56209
kopfer	0	86.864	56210
kopet	0	86.864	56211
kook	0	86.865	56212
konno	0	86.865	56213
konik	0	86.865	56214
konek	0	86.865	56215
konefal	0	86.865	56216
komm	0	86.865	56217
komis	0	86.865	56218
komer	0	86.866	56219
komarek	0	86.866	56220
kolsrud	0	86.866	56221
kolp	0	86.866	56222
kolopajlo	0	86.866	56223
kollmorgen	0	86.866	56224
kolis	0	86.866	56225
kolesnik	0	86.867	56226
koles	0	86.867	56227
kolding	0	86.867	56228
kohs	0	86.867	56229
kohlhoff	0	86.867	56230
kohatsu	0	86.867	56231
kohara	0	86.867	56232
koetter	0	86.868	56233
koestler	0	86.868	56234
koepsel	0	86.868	56235
koeppe	0	86.868	56236
koenigsman	0	86.868	56237
koelewyn	0	86.868	56238
koe	0	86.868	56239
kodadek	0	86.869	56240
koci	0	86.869	56241
kochler	0	86.869	56242
kocab	0	86.869	56243
kobylinski	0	86.869	56244
kobryn	0	86.869	56245
koberg	0	86.869	56246
knower	0	86.87	56247
knollenberg	0	86.87	56248
knock	0	86.87	56249
knizley	0	86.87	56250
kniss	0	86.87	56251
knies	0	86.87	56252
knezovich	0	86.87	56253
knesek	0	86.871	56254
knepel	0	86.871	56255
knehans	0	86.871	56256
kneeskern	0	86.871	56257
knaust	0	86.871	56258
knapke	0	86.871	56259
kmet	0	86.871	56260
kluz	0	86.872	56261
klukas	0	86.872	56262
kloska	0	86.872	56263
klopf	0	86.872	56264
klinglesmith	0	86.872	56265
klinekole	0	86.872	56266
klimes	0	86.872	56267
kliment	0	86.873	56268
